"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize"
"Yukon","Chinook",1982,43538,43538.01,147587,147587.01
"Yukon","Chinook",1983,44475,44004.0160681965,160221,153774.314516697
"Yukon","Chinook",1984,50005,45919.7359980299,111035,137956.609331821
"Yukon","Chinook",1985,40435,44482.4731851978,145359,139771.096749831
"Yukon","Chinook",1986,41425,43853.4398424751,159082,143435.982418504
"Yukon","Chinook",1987,41307,43418.3865395871,174128,148147.115419567
"Yukon","Chinook",1988,39699,42755.5204833251,145675,147825.498915225
"Yukon","Chinook",1989,60299,44980.5283310975,164516,148478.693439051
"Yukon","Chinook",1990,59212,46265.5006868834,151188,156317.298069862
"Yukon","Chinook",1991,42728,46692.7857337086,124382,152309.260226074
"Yukon","Chinook",1992,39155,46256.2659513984,154219,151523.193733606
"Yukon","Chinook",1993,36244,45259.1074415279,131528,144600.807330682
"Yukon","Chinook",1994,56449,47993.8320196539,172885,148787.38062862
"Yukon","Chinook",1995,50673,46622.6026554353,168502,149382.222926106
"Yukon","Chinook",1996,74060,48394.0728925925,182564,154151.783489956
"Yukon","Chinook",1997,53821,50291.976479105,161700,161042.54792349
"Yukon","Chinook",1998,35497,49476.5538800986,88282,146744.900029233
"Yukon","Chinook",1999,37184,49688.1437857033,110446,142533.947666841
"Yukon","Chinook",2000,25870,43629.0896061322,52842,116982.790986068
"Yukon","Chinook",2001,52564,43896.3202142038,85663,104508.918304293
"Yukon","Chinook",2002,42358,39993.254392596,81486,91361.8041448407
"Yukon","Chinook",2003,80594,42777.1551823245,149980,90223.2684048165
"Yukon","Chinook",2004,48469,45056.4836775945,117246,94592.3900707476
"Yukon","Chinook",2005,67985,49823.410491615,123612,96384.671565336
"Yukon","Chinook",2006,62630,57733.9271361643,119485,110424.045616901
"Yukon","Chinook",2007,34904,53925.6728057421,88018,110924.298333487
"Yukon","Chinook",2008,33883,51956.1120652692,62611,106158.465679319
"Yukon","Chinook",2009,65278,50162.6727620054,87221,96988.2794668105
"Yukon","Chinook",2010,32014,46812.3010861831,59741,86679.2217343613
"Yukon","Chinook",2011,46307,43910.2172015529,71725,79161.9824078699
"Yukon","Chinook",2012,32656,39393.9042719927,48498,68116.4088997815
"Yukon","Chinook",2013,28669,38122.8406554193,37177,59002.2938293176
"Yukon","Chinook",2014,63331,42311.425659944,64886,59354.3139143649
"Yukon","Chinook",2015,82674,44010.6728563965,87323,59365.8768625917
"Yukon","Chinook",2016,68798,49995.4684101922,83043,62715.5603871879
"Yukon","Chinook",2017,68315,53342.7671667438,92622,65445.9191051815
"Yukon","Chinook",2018,54474,58091.587569836,76530,70615.5825838821
"Yukon","Chinook",2019,42052,61921.6122949448,72620,78952.1911532198
"Yukon","Chinook",2020,30967,54961.1822203822,45501,74417.632389246
"Yukon","Chinook",2021,31452,46784.5689949149,32970,63266.563571403
"Yukon","Chinook",2022,11978,34959.946984445,13144,46531.2849271995
"Yukon","Chinook",2023,14567,27021.7297205053,15633,34591.2651361992
"Yukon","Chum",1980,22912,22912.01,NA,NA
"Yukon","Chum",1981,47066,32838.649359864,NA,NA
"Yukon","Chum",1982,31958,32542.4390722031,NA,NA
"Yukon","Chum",1983,90875,42067.6927424937,NA,NA
"Yukon","Chum",1984,56633,52747.3088335861,NA,NA
"Yukon","Chum",1985,62010,56511.7701940751,NA,NA
"Yukon","Chum",1986,87940,72784.7856061633,NA,NA
"Yukon","Chum",1987,80776,70672.4404280373,NA,NA
"Yukon","Chum",1988,36786,63445.8687432552,NA,NA
"Yukon","Chum",1989,35750,55284.9523955117,NA,NA
"Yukon","Chum",1990,51735,48417.9554665716,NA,NA
"Yukon","Chum",1991,78461,48067.2549561576,NA,NA
"Yukon","Chum",1992,49082,51660.5748832787,NA,NA
"Yukon","Chum",1993,29743,49338.554561413,NA,NA
"Yukon","Chum",1994,98358,57935.2280904937,NA,NA
"Yukon","Chum",1995,158092,69025.0496692296,NA,NA
"Yukon","Chum",1996,122429,86745.5544700396,NA,NA
"Yukon","Chum",1997,85419,112924.878375249,NA,NA
"Yukon","Chum",1998,46252,93512.5394234222,NA,NA
"Yukon","Chum",1999,58552,72950.4243703505,NA,NA
"Yukon","Chum",2000,53732,59376.5568478392,NA,NA
"Yukon","Chum",2001,33491,46984.9141601027,90100,90100.0099999999
"Yukon","Chum",2002,98621,56776.438513792,89900,89999.9544444335
"Yukon","Chum",2003,143133,70993.3460078195,170800,111427.098959198
"Yukon","Chum",2004,154080,92383.8268614264,181300,125846.915291
"Yukon","Chum",2005,437498,175633.723058005,504500,193587.209550189
"Yukon","Chum",2006,220898,214863.921059202,284200,258132.535322349
"Yukon","Chum",2007,236987,243730.388782547,278500,291693.719122112
"Yukon","Chum",2008,167898,249020.152034837,237000,311899.523932807
"Yukon","Chum",2009,93626,169371.214763893,128000,221361.412811611
"Yukon","Chum",2010,117789,144733.09339337,143000,186436.058458608
"Yukon","Chum",2011,205566,139676.883246706,326000,193922.415583479
"Yukon","Chum",2012,137662,132912.759568125,238000,194126.652209226
"Yukon","Chum",2013,200262,160737.492401114,303000,240792.704634682
"Yukon","Chum",2014,156796,172653.245935046,223000,269082.546175899
"Yukon","Chum",2015,108658,147215.099820666,205000,239618.08649673
"Yukon","Chum",2016,145267,149207.474865696,298000,253471.667297288
"Yukon","Chum",2017,401585,177555.983085231,563000,295934.679482299
"Yukon","Chum",2018,154126,176795.230000913,279000,312982.961478233
"Yukon","Chum",2019,99738,173049.473132639,178000,302125.395331203
"Yukon","Chum",2020,23512,109761.737051748,25000,162599.126289559
"Yukon","Chum",2021,23170,53794.5344454805,23000,73100.9655238295
"Yukon","Chum",2022,22059,33087.6310061707,23000,39170.0444780729
"Yukon","Chum",2023,22090,22698.621197658,22719,23412.4255142479
"Transboundary","Chinook",1976,35587,35587.01,37578.3810981421,37578.3910981421
"Transboundary","Chinook",1977,53648,43694.0758953672,59658.799621169,47348.5171931909
"Transboundary","Chinook",1978,35993,40959.4794084918,41793.991272589,45419.4885055928
"Transboundary","Chinook",1979,51581,43389.8632668714,63329.8764597369,49355.3068872227
"Transboundary","Chinook",1980,80530,49102.3384939312,96906.5272430524,56485.5940305825
"Transboundary","Chinook",1981,94203,59656.3711055633,105894.461851242,69490.3856194691
"Transboundary","Chinook",1982,73920,63606.0625094426,86429.8785409376,74838.0728637679
"Transboundary","Chinook",1983,26562,59855.9138060275,32176.0539973037,71024.2062184081
"Transboundary","Chinook",1984,41986,57442.0615617517,49262.2668834063,67544.1192395804
"Transboundary","Chinook",1985,58040,53800.2090506588,68486.4939220648,63014.1274950569
"Transboundary","Chinook",1986,64069,49808.1727854859,75248.0119432103,58852.1437639828
"Transboundary","Chinook",1987,64843,48520.0053214591,75044.1814687281,57212.7618589316
"Transboundary","Chinook",1988,90930,62059.7612421448,101041.18598197,71926.0193298967
"Transboundary","Chinook",1989,74789,69655.7120827829,87737.8839923545,80727.326581774
"Transboundary","Chinook",1990,83536,74917.9674284345,99010.4204524655,86903.1984144619
"Transboundary","Chinook",1991,86518,79556.8699058052,102119.392489431,92375.8390377487
"Transboundary","Chinook",1992,95791,86014.1704149942,109069.835315977,99548.7747158968
"Transboundary","Chinook",1993,139004,93634.096250534,158823.809516095,108973.111266835
"Transboundary","Chinook",1994,97432,98720.3754969027,112520.111927678,114532.291044699
"Transboundary","Chinook",1995,75361,96707.7758216993,85643.2762935741,111257.788526305
"Transboundary","Chinook",1996,123890,103907.608254758,140964.967355392,118667.287505401
"Transboundary","Chinook",1997,154428,114321.420694577,177332.611744331,130781.948305262
"Transboundary","Chinook",1998,63840,97845.4728475856,72068.9276725017,111664.287662909
"Transboundary","Chinook",1999,51348,86080.5686653093,64348.0621363703,99856.2767706176
"Transboundary","Chinook",2000,70433,84924.1160327609,82313.5940802042,99067.4598947329
"Transboundary","Chinook",2001,116772,83925.0345277295,130661.485727692,97574.9433147956
"Transboundary","Chinook",2002,111488,78630.6645804659,128709.483331557,91517.1942168475
"Transboundary","Chinook",2003,89163,84064.0484209165,104904.000430284,98653.2713382064
"Transboundary","Chinook",2004,131015,101384.085637822,156676.494970194,117870.508748458
"Transboundary","Chinook",2005,82948,104755.234467408,148922.211978479,132709.720954601
"Transboundary","Chinook",2006,68917,94269.9479968207,119487.692080457,130358.049224752
"Transboundary","Chinook",2007,32136,73506.547590628,67420.6860080344,114544.537475568
"Transboundary","Chinook",2008,46882,64638.3595457204,73057.0701629525,106548.766627312
"Transboundary","Chinook",2009,41972,51477.5736503332,68677.6340985815,90346.3745198646
"Transboundary","Chinook",2010,53443,47144.9366423498,73314.9496875437,78407.45331124
"Transboundary","Chinook",2011,41033,42500.7355378827,59386.2186832714,68175.7392089338
"Transboundary","Chinook",2012,42072,44853.5382303705,63031.5731195939,67264.0251309393
"Transboundary","Chinook",2013,39778,43403.4322097927,51640.1581604896,62754.9401382456
"Transboundary","Chinook",2014,51263,45174.4569572315,64790.9316076598,62027.9888572064
"Transboundary","Chinook",2015,50861,44729.2642530106,63617.4116535932,60292.6528295317
"Transboundary","Chinook",2016,22245,39574.1504420367,32496.8559782613,53443.5796529094
"Transboundary","Chinook",2017,17290,33126.228795056,22602.7466578799,43532.757577373
"Transboundary","Chinook",2018,20222,28933.984917853,22367.5362547603,36824.9628695681
"Transboundary","Chinook",2019,31694,26281.059427171,33904.311916782,32351.2057612211
"Transboundary","Chinook",2020,30676,23753.3925714712,33041.5914529683,28378.3719647565
"Transboundary","Chinook",2021,25279,24368.6313320191,27685.4767695997,27483.3465260704
"Transboundary","Chinook",2022,25163,26267.8547887993,27986.0228822825,28683.0678250453
"Transboundary","Chinook",2023,31784,28754.2126607596,32416,30892.5559973329
"Transboundary","Sockeye",1984,131864.15664,131864.16664,229852.52664,229852.53664
"Transboundary","Sockeye",1985,228010.6459,173396.75638631,373259.7896,292907.343308081
"Transboundary","Sockeye",1986,NA,173396.75638631,NA,292907.343308081
"Transboundary","Sockeye",1987,70456.42448,128430.310720288,154666.48652,236747.602239296
"Transboundary","Sockeye",1988,67989.9907,109549.88130971,126461.31979,202396.79355472
"Transboundary","Sockeye",1989,115610.50714,106005.780672604,234912.43794,203501.591663506
"Transboundary","Sockeye",1990,90225.53036,84076.2118207283,252470.68956,184551.573159132
"Transboundary","Sockeye",1991,172588.97972,97082.5389849712,361602.6623,211125.420477407
"Transboundary","Sockeye",1992,193440.4743,118813.685548298,452754.1857,261718.10955286
"Transboundary","Sockeye",1993,182065.4395,144684.819266147,515751.9933,346681.295256439
"Transboundary","Sockeye",1994,134526.8069,149136.954643592,396226.3837,384891.114078086
"Transboundary","Sockeye",1995,144564.76663,163882.231983688,412151.681,424528.748349772
"Transboundary","Sockeye",1996,137109.62697,156510.273025078,619388.8088,472773.854702686
"Transboundary","Sockeye",1997,96062.14019,136064.18841401,313039.1279,439137.658899853
"Transboundary","Sockeye",1998,75658.59687,114148.444058782,188652.55747,359124.505984801
"Transboundary","Sockeye",1999,78610.58941,102519.01960877,239901.92595,324835.220460079
"Transboundary","Sockeye",2000,68519.06749,88298.6874529373,258921.62272,295995.67270259
"Transboundary","Sockeye",2001,137005.3791,88285.256229468,423439.30631,274315.865002746
"Transboundary","Sockeye",2002,106256.66072,90084.2696691187,276198.26662,267531.787190872
"Transboundary","Sockeye",2003,210524.319,110544.655935227,471938.319,321380.77732571
"Transboundary","Sockeye",2004,163984.38089,128056.619506773,465090.3877,366877.113897124
"Transboundary","Sockeye",2005,142300.64169,148211.229258814,390187.36,398236.988467825
"Transboundary","Sockeye",2006,162793.85682,153412.655358995,403029.6738,394321.78026544
"Transboundary","Sockeye",2007,81194.32789,145376.796674506,286008.0575,397083.855213731
"Transboundary","Sockeye",2008,81276.21775,120178.656450859,231986.57851,344506.765657038
"Transboundary","Sockeye",2009,95180.40587,107789.476294283,235526.1253,300675.541546376
"Transboundary","Sockeye",2010,106219.20274,101665.967912707,238769.0309,272545.529831117
"Transboundary","Sockeye",2011,119914.60004,95636.2220727855,321397.9451,260483.535826827
"Transboundary","Sockeye",2012,118381.6689,103127.422129811,244642.115,252470.633499185
"Transboundary","Sockeye",2013,104981.47378,108543.543514881,282388.73106,262595.79631999
"Transboundary","Sockeye",2014,109264.63197,111581.040075123,212154.2169,257164.067432787
"Transboundary","Sockeye",2015,141649.90671,118193.353295453,269923.309,263549.844466067
"Transboundary","Sockeye",2016,174287.17891,127371.342832807,432152.1622,279628.531830373
"Transboundary","Sockeye",2017,89987.58321,120573.357851109,255334.11775,282031.104111447
"Transboundary","Sockeye",2018,94049.69753,117950.64070207,173045.51734,255717.004194243
"Transboundary","Sockeye",2019,140165.79556,123974.621303902,260699.63431,266475.544216486
"Transboundary","Sockeye",2020,117791.90603,119484.789525437,159732.8355,239931.971403719
"Transboundary","Sockeye",2021,236090.30372,126962.411785788,306151.93431,223948.514866306
"Transboundary","Sockeye",2022,188418.60044,147184.946979414,334560.1325,236385.728822961
"Transboundary","Sockeye",2023,156937.26665,163056.129165883,255085.04226,255461.924681687
"Transboundary","Coho",1992,83729,83729.0099999999,164015,164015.01
"Transboundary","Coho",1993,119330,99956.9087186579,159667,161826.407739343
"Transboundary","Coho",1994,96343,98737.4593321741,212328,177161.232202938
"Transboundary","Coho",1995,55710,85574.5787731902,128688,163553.951209556
"Transboundary","Coho",1996,44635,75129.5769462013,66706,136697.894454974
"Transboundary","Coho",1997,32345,62115.1030482278,41514,103854.194912216
"Transboundary","Coho",1998,61382,54382.0400990788,83514,91228.9911601379
"Transboundary","Coho",1999,60768,49593.6938291822,75352,74156.6978542422
"Transboundary","Coho",2000,64700,51099.9739596525,81667,67709.8882155344
"Transboundary","Coho",2001,104394,60564.8530134954,119232,76049.7300890531
"Transboundary","Coho",2002,219360,88815.8959205111,256400,109456.699233391
"Transboundary","Coho",2003,183112,110516.175119447,211894,131860.347516846
"Transboundary","Coho",2004,129327,128537.157142708,164909,154221.216519749
"Transboundary","Coho",2005,135558,149029.710489085,165535,177628.547850177
"Transboundary","Coho",2006,122384,153844.748996617,170223,190738.272723148
"Transboundary","Coho",2007,74246,123875.611121417,98936,157661.304722313
"Transboundary","Coho",2008,95226,108690.994275406,123589,141545.918501638
"Transboundary","Coho",2009,103950,104044.857872264,156662,140100.992817266
"Transboundary","Coho",2010,126830,102669.155476938,196492,144988.053727861
"Transboundary","Coho",2011,70871,92042.5788568836,92742,128405.571390909
"Transboundary","Coho",2012,70775,91165.4210774814,96401,127740.704273561
"Transboundary","Coho",2013,68117,85257.0183036595,103792,123357.65928598
"Transboundary","Coho",2014,124171,88342.4166912076,171888,125667.361828657
"Transboundary","Coho",2015,60178,76104.8675941175,79919,104974.43309261
"Transboundary","Coho",2016,87704,79418.6682881094,111217,108858.533692865
"Transboundary","Coho",2017,57868,76284.1518747743,78056,104358.405018097
"Transboundary","Coho",2018,51173,72042.9353244198,85485,100385.882609832
"Transboundary","Coho",2019,82759,66427.8833067844,105110,90981.3424150372
"Transboundary","Coho",2020,52063,64531.0459255165,61935,86458.8717361699
"Transboundary","Coho",2021,75526,62630.2467131504,98433,84372.996617214
"Transboundary","Coho",2022,66034,64305.7706344651,87241,86271.2998008436
"Transboundary","Coho",2023,89022,71835.8498000025,115028,91548.0439190323
"Transboundary","Pink",1984,20751,20751.01,NA,NA
"Transboundary","Pink",1985,27670,23962.0669853437,NA,NA
"Transboundary","Pink",1986,7256,14169.469618165,NA,NA
"Transboundary","Pink",1987,42786,17619.7535856805,NA,NA
"Transboundary","Pink",1988,3982,13052.7514218306,NA,NA
"Transboundary","Pink",1989,31189,11144.2787882438,NA,NA
"Transboundary","Pink",1990,13358,20411.3475172537,NA,NA
"Transboundary","Pink",1991,23553,17737.5686921884,NA,NA
"Transboundary","Pink",1992,9252,14761.8658729207,NA,NA
"Transboundary","Pink",1993,1625,3877.44874499974,NA,NA
"Transboundary","Pink",1994,27100,6636.09729058428,NA,NA
"Transboundary","Pink",1995,1712,6811.42335493103,NA,NA
"Transboundary","Pink",1996,21583,6078.67822393158,NA,NA
"Transboundary","Pink",1997,4962,10348.6767970645,NA,NA
"Transboundary","Pink",1998,23347,10763.2753885655,NA,NA
"Transboundary","Pink",1999,23503,23424.8801384361,NA,NA
"Transboundary","Pink",2000,6529,12387.5496899145,NA,NA
"Transboundary","Pink",2001,9134,7722.43760933682,NA,NA
"Transboundary","Pink",2002,5672,7197.7910542124,NA,NA
"Transboundary","Pink",2003,15492,9373.94450805529,NA,NA
"Transboundary","Pink",2004,8464,11450.961861787,NA,NA
"Transboundary","Pink",2005,15839,11578.4946789339,NA,NA
"Transboundary","Pink",2006,21725,18550.0040603796,NA,NA
"Transboundary","Pink",2007,12405,16416.4236757005,NA,NA
"Transboundary","Pink",2008,4704,7638.93258839871,NA,NA
"Transboundary","Pink",2009,9234,6590.66577669511,NA,NA
"Transboundary","Pink",2010,8868,9049.15979636232,NA,NA
"Transboundary","Pink",2011,17775,12555.0374921822,NA,NA
"Transboundary","Pink",2012,5826,10176.3149523833,NA,NA
"Transboundary","Pink",2013,4666,5213.84895447691,NA,NA
"Transboundary","Pink",2014,2436,3371.41617426565,NA,NA
"Transboundary","Pink",2015,24246,7685.27961886228,NA,NA
"Transboundary","Pink",2016,1369,5761.33926705415,NA,NA
"Transboundary","Pink",2017,18520,5035.28339719822,NA,NA
"Transboundary","Pink",2018,1604,5450.34689172167,NA,NA
"Transboundary","Pink",2019,16971,5217.43900300712,NA,NA
"Transboundary","Pink",2020,4739,8968.04248986924,NA,NA
"Transboundary","Pink",2021,26950,11301.1666163321,NA,NA
"Transboundary","Pink",2022,2042,7418.3684136136,NA,NA
"Transboundary","Pink",2023,7097,3806.85767925464,NA,NA
"Transboundary","Chum",1984,316,316.01,NA,NA
"Transboundary","Chum",1985,1376,659.418622803451,NA,NA
"Transboundary","Chum",1986,80,326.454176250274,NA,NA
"Transboundary","Chum",1987,1533,480.565864221363,NA,NA
"Transboundary","Chum",1988,1089,654.765335546586,NA,NA
"Transboundary","Chum",1989,645,541.778658436757,NA,NA
"Transboundary","Chum",1990,748,947.354836883541,NA,NA
"Transboundary","Chum",1991,1063,864.491579419808,NA,NA
"Transboundary","Chum",1992,189,557.986890954479,NA,NA
"Transboundary","Chum",1993,345,477.188869134511,NA,NA
"Transboundary","Chum",1994,367,399.376887708246,NA,NA
"Transboundary","Chum",1995,218,268.761894936687,NA,NA
"Transboundary","Chum",1996,388,321.704568700194,NA,NA
"Transboundary","Chum",1997,485,350.297454194481,NA,NA
"Transboundary","Chum",1998,179,292.743209402633,NA,NA
"Transboundary","Chum",1999,164,272.637322618957,NA,NA
"Transboundary","Chum",2000,423,278.587891966159,NA,NA
"Transboundary","Chum",2001,250,236.055383199276,NA,NA
"Transboundary","Chum",2002,205,244.195888304669,NA,NA
"Transboundary","Chum",2003,268,276.094982786113,NA,NA
"Transboundary","Chum",2004,414,274.614562666728,NA,NA
"Transboundary","Chum",2005,258,276.785511884758,NA,NA
"Transboundary","Chum",2006,466,339.858707338998,NA,NA
"Transboundary","Chum",2007,482,393.572425853448,NA,NA
"Transboundary","Chum",2008,350,377.39146061706,NA,NA
"Transboundary","Chum",2009,231,367.105278657601,NA,NA
"Transboundary","Chum",2010,94,246.028451650745,NA,NA
"Transboundary","Chum",2011,177,191.522927675469,NA,NA
"Transboundary","Chum",2012,232,172.813368155613,NA,NA
"Transboundary","Chum",2013,269,179.519547889499,NA,NA
"Transboundary","Chum",2014,310,241.9146438918,NA,NA
"Transboundary","Chum",2015,95,207.064208884513,NA,NA
"Transboundary","Chum",2016,66,151.227507618728,NA,NA
"Transboundary","Chum",2017,236,146.359625551152,NA,NA
"Transboundary","Chum",2018,32,82.9657383389235,NA,NA
"Transboundary","Chum",2019,118,87.586294991349,NA,NA
"Transboundary","Chum",2020,44,79.1446502966289,NA,NA
"Transboundary","Chum",2021,29,46.8625476981719,NA,NA
"Transboundary","Chum",2022,150,68.9500411489849,NA,NA
"Transboundary","Chum",2023,61,58.4662290099468,NA,NA
"Haida Gwaii","Chinook",1952,1500,1500.01,NA,NA
"Haida Gwaii","Chinook",1953,NA,1500.01,NA,NA
"Haida Gwaii","Chinook",1954,NA,1500.01,NA,NA
"Haida Gwaii","Chinook",1955,NA,1500.01,NA,NA
"Haida Gwaii","Chinook",1956,750,1060.67077837565,NA,NA
"Haida Gwaii","Chinook",1957,1500,1060.67077837565,NA,NA
"Haida Gwaii","Chinook",1958,NA,1060.67077837565,NA,NA
"Haida Gwaii","Chinook",1959,3500,1579.10193056043,NA,NA
"Haida Gwaii","Chinook",1960,750,1310.91455929202,NA,NA
"Haida Gwaii","Chinook",1961,3500,1926.74812339926,NA,NA
"Haida Gwaii","Chinook",1962,1500,1926.74812339926,NA,NA
"Haida Gwaii","Chinook",1963,NA,1926.74812339926,NA,NA
"Haida Gwaii","Chinook",1964,7500,2331.16537565392,NA,NA
"Haida Gwaii","Chinook",1965,15000,4929.79894614272,NA,NA
"Haida Gwaii","Chinook",1966,7500,5964.54537706157,NA,NA
"Haida Gwaii","Chinook",1967,1500,5964.54537706157,NA,NA
"Haida Gwaii","Chinook",1968,1500,4525.64733783282,NA,NA
"Haida Gwaii","Chinook",1969,1500,3280.1006541965,NA,NA
"Haida Gwaii","Chinook",1970,800,1825.10537546436,NA,NA
"Haida Gwaii","Chinook",1971,500,1061.86990829721,NA,NA
"Haida Gwaii","Chinook",1972,1000,979.159296172444,NA,NA
"Haida Gwaii","Chinook",1973,900,884.06457319497,NA,NA
"Haida Gwaii","Chinook",1974,1000,815.203480668075,NA,NA
"Haida Gwaii","Chinook",1975,1500,924.412422576256,NA,NA
"Haida Gwaii","Chinook",1976,700,988.75998864402,NA,NA
"Haida Gwaii","Chinook",1977,800,945.60355962842,NA,NA
"Haida Gwaii","Chinook",1978,600,871.949492277425,NA,NA
"Haida Gwaii","Chinook",1979,400,725.9465242862,NA,NA
"Haida Gwaii","Chinook",1980,600,604.390315962038,NA,NA
"Haida Gwaii","Chinook",1981,750,612.787727640535,NA,NA
"Haida Gwaii","Chinook",1982,1400,685.357553298525,NA,NA
"Haida Gwaii","Chinook",1983,600,685.357553298525,NA,NA
"Haida Gwaii","Chinook",1984,300,647.038585206059,NA,NA
"Haida Gwaii","Chinook",1985,1500,777.172300091753,NA,NA
"Haida Gwaii","Chinook",1986,500,716.637681999404,NA,NA
"Haida Gwaii","Chinook",1987,2000,769.62620438827,NA,NA
"Haida Gwaii","Chinook",1988,2200,998.005832758947,NA,NA
"Haida Gwaii","Chinook",1989,2800,1560.04760027135,NA,NA
"Haida Gwaii","Chinook",1990,2000,1652.4390605685,NA,NA
"Haida Gwaii","Chinook",1991,1900,2158.14634785189,NA,NA
"Haida Gwaii","Chinook",1992,2000,2158.14634785189,NA,NA
"Haida Gwaii","Chinook",1993,1000,1843.3034216711,NA,NA
"Haida Gwaii","Chinook",1994,2000,1723.3414990739,NA,NA
"Haida Gwaii","Chinook",1995,1500,1626.98572929722,NA,NA
"Haida Gwaii","Chinook",1996,3000,1782.6131535762,NA,NA
"Haida Gwaii","Chinook",1997,2500,1863.97044755628,NA,NA
"Haida Gwaii","Chinook",1998,3000,2322.00256106501,NA,NA
"Haida Gwaii","Chinook",1999,3200,2550.85943847319,NA,NA
"Haida Gwaii","Chinook",2000,3600,3038.98417549499,NA,NA
"Haida Gwaii","Chinook",2001,NA,3048.80657747966,NA,NA
"Haida Gwaii","Chinook",2002,3500,3316.36068151461,NA,NA
"Haida Gwaii","Chinook",2003,4000,3563.6607290102,NA,NA
"Haida Gwaii","Chinook",2004,NA,3693.83951723223,NA,NA
"Haida Gwaii","Chinook",2005,5000,4121.29540676987,NA,NA
"Haida Gwaii","Chinook",2006,5000,4325.31784520241,NA,NA
"Haida Gwaii","Chum",1950,885451.37839825,885451.38839825,NA,NA
"Haida Gwaii","Chum",1951,999965.256850233,940967.923939262,NA,NA
"Haida Gwaii","Chum",1952,1355973.90258025,1062837.79800105,NA,NA
"Haida Gwaii","Chum",1953,352703.864594136,806682.8070538,NA,NA
"Haida Gwaii","Chum",1954,703493.384788905,784899.848966943,NA,NA
"Haida Gwaii","Chum",1955,84633.6320250807,490783.447404506,NA,NA
"Haida Gwaii","Chum",1956,169632.001699684,344187.018554332,NA,NA
"Haida Gwaii","Chum",1957,532220.856079405,285471.396095535,NA,NA
"Haida Gwaii","Chum",1958,282915.373934048,273156.705131922,NA,NA
"Haida Gwaii","Chum",1959,96149.9010268825,183463.484624915,NA,NA
"Haida Gwaii","Chum",1960,260320.228356214,229690.28078552,NA,NA
"Haida Gwaii","Chum",1961,323441.121604745,261336.521231036,NA,NA
"Haida Gwaii","Chum",1962,389466.743375352,245513.741230582,NA,NA
"Haida Gwaii","Chum",1963,392167.80528084,262083.018093964,NA,NA
"Haida Gwaii","Chum",1964,735473.256566994,393697.341611722,NA,NA
"Haida Gwaii","Chum",1965,510574.248759789,450477.058738537,NA,NA
"Haida Gwaii","Chum",1966,603497.456368292,510327.203464054,NA,NA
"Haida Gwaii","Chum",1967,409486.62960048,515469.043293635,NA,NA
"Haida Gwaii","Chum",1968,450461.223436381,529955.841090374,NA,NA
"Haida Gwaii","Chum",1969,344393.016351362,455341.437987693,NA,NA
"Haida Gwaii","Chum",1970,317625.861064173,414103.179881088,NA,NA
"Haida Gwaii","Chum",1971,337835.932065612,368735.24043299,NA,NA
"Haida Gwaii","Chum",1972,245335.522959835,332827.182820591,NA,NA
"Haida Gwaii","Chum",1973,299903.535809297,306819.971138468,NA,NA
"Haida Gwaii","Chum",1974,242484.940899699,286028.766428422,NA,NA
"Haida Gwaii","Chum",1975,147374.168068321,245307.495486896,NA,NA
"Haida Gwaii","Chum",1976,229102.703048936,226973.782154737,NA,NA
"Haida Gwaii","Chum",1977,274578.186353622,232143.652593161,NA,NA
"Haida Gwaii","Chum",1978,315302.071506746,234480.029942404,NA,NA
"Haida Gwaii","Chum",1979,128015.825343641,206358.157551846,NA,NA
"Haida Gwaii","Chum",1980,252738.955594854,229864.446373925,NA,NA
"Haida Gwaii","Chum",1981,248872.961922969,233701.394351751,NA,NA
"Haida Gwaii","Chum",1982,336687.986913019,243429.731888372,NA,NA
"Haida Gwaii","Chum",1983,229209.270808005,228388.742278899,NA,NA
"Haida Gwaii","Chum",1984,406919.674837423,287821.805970735,NA,NA
"Haida Gwaii","Chum",1985,467410.412015125,325483.465591766,NA,NA
"Haida Gwaii","Chum",1986,426289.024173346,362471.793693419,NA,NA
"Haida Gwaii","Chum",1987,425049.26441201,379766.407234594,NA,NA
"Haida Gwaii","Chum",1988,354996.877487016,414490.914443373,NA,NA
"Haida Gwaii","Chum",1989,345731.809394212,401200.204556083,NA,NA
"Haida Gwaii","Chum",1990,368393.295949027,382546.130545957,NA,NA
"Haida Gwaii","Chum",1991,308205.406872957,358518.057514542,NA,NA
"Haida Gwaii","Chum",1992,195688.860072315,306998.606376251,NA,NA
"Haida Gwaii","Chum",1993,318955.724972421,300495.226900282,NA,NA
"Haida Gwaii","Chum",1994,287735.991133628,289660.014716669,NA,NA
"Haida Gwaii","Chum",1995,265603.001188398,271314.372976002,NA,NA
"Haida Gwaii","Chum",1996,278053.23864966,265784.923689139,NA,NA
"Haida Gwaii","Chum",1997,251482.061027225,279459.271784121,NA,NA
"Haida Gwaii","Chum",1998,408205.87530544,293594.754719518,NA,NA
"Haida Gwaii","Chum",1999,428537.8559341,317941.553646294,NA,NA
"Haida Gwaii","Chum",2000,274912.745476255,320139.801557821,NA,NA
"Haida Gwaii","Chum",2001,242874.191732515,311594.909432492,NA,NA
"Haida Gwaii","Chum",2002,218138.232827112,302855.392124386,NA,NA
"Haida Gwaii","Chum",2003,256693.244173325,276021.142481957,NA,NA
"Haida Gwaii","Chum",2004,269950.881039752,251652.623137346,NA,NA
