"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize","spawners_short_trend","spawners_short_trend_lwr","spawners_short_trend_upr","spawners_long_trend","spawners_long_trend_lwr","spawners_long_trend_upr","runsize_short_trend","runsize_short_trend_lwr","runsize_short_trend_upr","runsize_long_trend","runsize_long_trend_lwr","runsize_long_trend_upr"
"Skeena","Chum",2022,1189,504.981616511221,NA,NA,642.287169099148,423.91087747754,973.159287735558,875.404225576692,642.503602817676,1192.72881085305,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1950,81078.0792841071,81078.089284107,NA,NA,NA,NA,NA,105901.375423795,83664.0391273288,134049.24545399,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1951,117503.871267235,97606.3019308385,NA,NA,NA,NA,NA,105095.39298725,83431.6998075987,132384.233482184,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1952,133104.360678262,108238.727517227,NA,NA,NA,NA,NA,104295.544632397,83196.9432446574,130744.714961229,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1953,135268.27892513,114442.149832075,NA,NA,NA,NA,NA,103501.783674646,82959.5938218142,129130.5650175,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1954,162672.485547702,136203.624131786,NA,NA,NA,NA,NA,102714.063784711,82719.4625257746,127541.676130721,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1955,148089.013880925,144313.290153211,NA,NA,NA,NA,NA,101932.338985904,82476.3458606088,125977.959167801,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1956,254189.292234337,169647.539925487,NA,NA,NA,NA,NA,101156.56365145,82230.0246906093,124439.344488466,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1957,147720.394034782,173423.796318422,NA,NA,NA,NA,NA,100386.692501826,81980.2630144214,122925.783120303,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1958,287381.747327901,199937.821425612,NA,NA,NA,NA,NA,99622.6806021176,81726.8066755687,121437.247998072,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1959,197545.165934683,214872.504133981,NA,NA,NA,NA,NA,98864.4833593956,81469.3820181443,119973.735258522,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1960,228506.338480079,209226.213537232,NA,NA,NA,NA,NA,98112.056520114,81207.6945011424,118535.265577213,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1961,130778.379723081,202950.427370231,NA,NA,NA,NA,NA,97365.3561675263,80941.4272909419,117121.885527835,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1962,84284.1916563038,149352.23138402,NA,NA,NA,NA,NA,96624.3387191233,80670.2398590484,115733.668936906,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1963,184451.849554411,146813.457939489,NA,NA,NA,NA,NA,95888.9609240882,80393.76662162,114370.718197306,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1964,137094.690444347,129210.101308537,NA,NA,NA,NA,NA,95159.179860773,80111.6156688316,113033.165492604,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1965,281861.000912389,156556.542644346,NA,NA,NA,NA,NA,94434.9529341933,79823.3676459311,111721.173870292,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1966,154931.56422339,182292.860960877,NA,NA,NA,NA,NA,93716.2378735411,79528.5748640823,110434.938085841,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1967,78880.2439589628,147414.762301441,NA,NA,NA,NA,NA,93002.9927297192,79226.7607376854,109174.685120881,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1968,165032.053404939,154410.877914678,NA,NA,NA,NA,NA,92295.1758728912,78917.4196655129,107940.674258138,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1969,87535.9074222296,115269.845966974,NA,NA,NA,NA,NA,91592.7459900532,78600.017494984,106733.196573827,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1970,110906.423409395,106027.840040602,NA,NA,NA,NA,NA,90895.662082621,78273.9927309279,105552.573686119,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1971,98277.9534166793,112019.047674034,NA,NA,NA,NA,NA,90203.8834640385,77938.7586702871,104399.155578235,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1972,74137.6164611743,91708.4732101792,NA,NA,NA,NA,NA,89517.3697574018,77593.7066594549,103273.317299464,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1973,54282.899913932,81382.0586195287,NA,NA,NA,NA,NA,88836.0808931033,77238.2106774582,102175.454340881,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1974,46472.0266588836,65476.7950039591,NA,NA,NA,NA,NA,88159.977106493,76871.6334410986,101105.976489658,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1975,21220.758793201,44633.7785683635,NA,NA,NA,NA,NA,87489.0189355566,76493.3342018014,100065.299992191,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1976,42985.1353963375,38947.8586404785,NA,NA,NA,NA,NA,86823.1672186136,76102.6783524569,99053.837907769,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1977,41520.9017260526,36423.7389958963,NA,NA,NA,NA,NA,86162.3830920305,75699.0488808351,98071.9886161919,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1978,55581.5466158883,38090.7281768357,NA,NA,NA,NA,NA,85506.627987953,75281.8595912561,97120.1225576446,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1979,23977.3640246646,39271.672844178,NA,NA,NA,NA,NA,84855.8636320545,74850.5698689834,96198.567430354,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1980,48863.5995660859,40550.4975644541,NA,NA,NA,NA,NA,84210.0520413026,74404.7005889115,95307.5922444571,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1981,41068.5243091867,40439.5922584568,NA,NA,NA,NA,NA,83569.1555217422,73943.8505852117,94447.3908154014,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1982,29267.3476913365,34448.4725930237,NA,NA,NA,NA,NA,82933.1366662945,73467.7129228087,93618.0654560022,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1983,34404.4312135633,37702.7643104362,NA,NA,NA,NA,NA,82301.9583525751,72976.0900718417,92819.6117660001,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1984,63325.2939494506,40227.3225379543,NA,NA,NA,NA,NA,81675.5837407257,72468.9070117779,92051.9054924358,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1985,27162.4062667761,36277.381057016,NA,NA,NA,NA,NA,81053.9762712656,71946.221308192,91314.6924178329,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1986,72146.1871054863,45456.2294955852,NA,NA,NA,NA,NA,80437.0996629562,71408.2293277131,90607.5821106704,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1987,67029.2646091562,53703.9106655146,NA,NA,NA,NA,NA,79824.9179106845,70855.2679845067,89930.0461447811,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1988,16634.5607183682,38447.1799534707,NA,NA,NA,NA,NA,79217.3952833613,70287.8117250926,89281.4210808616,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1989,66759.4463077063,48139.3905834011,NA,NA,NA,NA,NA,78614.4963218352,69706.4648201681,88660.9161414211,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1990,100981.382042706,52360.9557739424,NA,NA,NA,NA,NA,78016.1858368239,69111.9493943092,88067.6251482934,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1991,71683.5822425755,53247.1509974905,NA,NA,NA,NA,NA,77422.4289068592,68505.0899376808,87500.5419785688,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1992,65123.5200673264,74899.3346405908,NA,NA,NA,NA,NA,76833.19087625,67886.79526803,86958.5785706742,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1993,34508.9112386652,63508.6100341192,NA,NA,NA,NA,NA,76248.4373530581,67258.0390230095,86440.5844005395,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1994,81441.1236872245,60184.3011721721,NA,NA,NA,NA,NA,75668.1342070925,66619.8397592434,85945.3663514424,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1995,30726.5321077519,48697.5042355693,NA,NA,NA,NA,NA,75092.2475679157,65973.2416307924,85471.7080048598,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1996,26763.14598164,38990.2977694148,NA,NA,NA,NA,NA,74520.7438228681,65319.2964437462,85018.3875556,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1997,14516.6897588242,31400.7976131328,NA,NA,NA,NA,NA,73953.5896151055,64659.0476688051,84584.1937693438,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1998,64515.0851468351,29624.0930133431,NA,NA,NA,NA,NA,73390.751841652,63993.5167714853,84167.9396229552,NA,NA,NA,NA,NA,NA
"Skeena","Coho",1999,100571.362941697,39846.0462969849,NA,NA,NA,NA,NA,72832.1976514686,63323.692015134,83768.4734723747,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2000,51173.4688831188,46855.6686123912,NA,NA,NA,NA,NA,72277.8944435347,62650.5197216314,83384.6877632048,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2001,146971.315521233,83580.1831686779,NA,NA,NA,NA,NA,71727.8098649466,61974.8978461778,83015.5254275943,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2002,73849.594304213,86451.9963017715,NA,NA,NA,NA,NA,71181.9118090281,61297.6716363971,82659.9841971758,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2003,111699.534830441,88750.1881307897,NA,NA,NA,NA,NA,70640.168413457,60619.6310977434,82317.119110072,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2004,83140.2338854702,100198.419305307,NA,NA,NA,NA,NA,70102.5480584055,59941.5099697742,81986.0435073983,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2005,188221.78328835,106590.915970459,NA,NA,NA,NA,NA,69569.0193646942,59263.9859233342,81665.9288092128,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2006,108172.369926261,117263.336574382,NA,NA,NA,NA,NA,69039.5511919612,58587.6817095609,81356.003339002,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2007,85614.7488668913,109720.191243623,NA,NA,NA,NA,NA,68514.1126368437,57913.1670215009,81055.5504359024,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2008,48439.7289137687,95859.2839988357,NA,NA,NA,NA,NA,67992.6730311754,57240.9608630459,80763.9060599502,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2009,185384.73143731,95496.0043131368,NA,NA,NA,NA,NA,67475.2019401953,56571.5342543048,80480.4560612334,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2010,100811.659375651,93828.2909503395,NA,NA,NA,NA,NA,66961.6691607724,55905.3131350711,80204.633251287,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2011,67936.9799218666,88557.0664434737,NA,NA,NA,NA,NA,66452.0447196422,55242.6813573685,79935.9143857401,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2012,64924.7540464997,95285.1820732439,NA,NA,112309.827608407,96568.9563117287,130616.482347736,65946.298871657,54583.9836835206,79673.8171417652,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2013,186586.029975654,95439.1710724419,NA,NA,108013.457907793,94831.9816643352,123027.135829496,65444.4020980509,53929.5287276536,79417.8971524218,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2014,157258.175395812,106660.170124891,NA,NA,103881.444194516,92943.5446315744,116106.551463202,64946.3251047153,53279.5917961767,79167.7451423353,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2015,64821.7046837818,105415.828313321,NA,NA,99907.4990928494,90807.4568424295,109919.479325445,64452.0388204908,52634.4175969681,78922.9841949906,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2016,112403.32514181,120919.969784861,NA,NA,96085.5757482303,88286.2647141052,104573.886966065,63961.5143954687,51994.2227981445,78683.2671707472,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2017,113957.742628708,106896.67876731,NA,NA,92409.8586262148,85244.074937837,100178.012108693,63474.7231993089,51359.1984258949,78448.2742861008,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2018,70144.0929194446,87359.2080711668,NA,NA,88874.7546634156,81660.7493425982,96726.0535822924,62991.636819567,50729.5120973394,78217.7108582193,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2019,83629.8035776558,93104.1076184426,NA,NA,85474.8847569561,77689.4325166273,94040.5366283411,62512.2270600375,50105.310089145,77991.3052140213,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2020,76442.196286746,84548.780093906,NA,NA,82205.0755794924,73549.5272549153,91879.237069854,62036.4659391075,49486.7192460285,77768.8067596621,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2021,42327.4971713452,66005.0325876619,NA,NA,79060.3517073488,69412.1822290655,90049.5995279681,61564.3256881228,48873.8487356132,77549.9842039544,NA,NA,NA,NA,NA,NA
"Skeena","Coho",2022,88501.6166885249,69954.7279177626,NA,NA,76035.9280497883,65379.053376911,88429.8877969735,61095.7787497686,48266.7916576147,77334.6239277496,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1950,714982.733260559,714982.743260559,NA,NA,NA,NA,NA,1149648.48300815,811727.159047426,1628246.1659087,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1951,526969.080452971,613819.033515243,NA,NA,NA,NA,NA,1140195.41948948,810849.635542776,1603312.79393688,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1952,2031031.63428198,1034548.64470864,NA,NA,NA,NA,NA,1130820.08443409,809929.036185574,1578847.04242968,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1953,344430.369774308,836390.459399006,NA,NA,NA,NA,NA,1121521.83871434,808962.634698299,1554844.66248839,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1954,604328.587517319,456233.633516167,NA,NA,NA,NA,NA,1112300.0484579,807947.496649785,1531301.72805737,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1955,431290.413256773,510530.250435189,NA,NA,NA,NA,NA,1103154.08500447,806880.462670767,1508214.65082194,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1956,274632.684520267,344160.501887991,NA,NA,NA,NA,NA,1094083.32486295,805758.130587037,1485580.19621977,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1957,683088.69308091,433126.414714532,NA,NA,NA,NA,NA,1085087.14966896,804576.83651161,1463395.50052373,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1958,476561.709269992,570555.805118262,NA,NA,NA,NA,NA,1076164.94614265,803332.634980859,1441658.08891085,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1959,847900.556576035,635670.474206154,NA,NA,NA,NA,NA,1067316.10604691,802021.278276935,1420365.89437443,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1960,301732.029726227,505805.06861637,NA,NA,NA,NA,NA,1058540.0261459,800638.195153077,1399517.27726246,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1961,873907.648146568,513503.593195738,NA,NA,NA,NA,NA,1049836.10816392,799178.469273027,1379111.04513032,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1962,1409150.24450875,1109714.91784799,NA,NA,NA,NA,NA,1041203.75874465,797636.817794984,1359146.47247719,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1963,1250069.2925448,1327228.49420685,NA,NA,NA,NA,NA,1032642.38941066,796007.570678084,1339623.31978751,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1964,2117656.24654163,1627027.06788936,NA,NA,NA,NA,NA,1024151.41652335,794284.65146925,1320541.85111921,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1965,1433213.14712014,1742140.29547945,NA,NA,NA,NA,NA,1015730.26124309,792461.560543783,1301902.84926501,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1966,991372.61376825,1191993.40937497,NA,NA,NA,NA,NA,1007378.34948982,790531.362025749,1283707.62726018,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1967,558641.793200498,744192.307260363,NA,NA,NA,NA,NA,999095.111903892,788486.67590301,1265958.03472149,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1968,2184886.23703742,1104793.55213223,NA,NA,NA,NA,NA,990879.983807254,786319.677171712,1248656.45718218,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1969,908630.471414437,1408990.50475203,NA,NA,NA,NA,NA,982732.405164959,784022.104184231,1231805.8062485,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1970,1383630.13081188,1121253.1029814,NA,NA,NA,NA,NA,974651.820546981,781585.278713109,1215409.49806481,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1971,901332.217618997,1116740.98922658,NA,NA,NA,NA,NA,966637.679090361,779000.14054953,1199471.41726837,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1972,1748555.10527976,1255399.96701039,NA,NA,NA,NA,NA,958689.434461649,776257.299682928,1183995.8633868,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1973,1105277.94409223,1390194.02258602,NA,NA,NA,NA,NA,950806.544819653,773347.109197473,1168987.47654211,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1974,662906.19354895,855976.408795026,NA,NA,NA,NA,NA,942988.472778513,770259.761895146,1154451.13945106,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1975,1781151.76038438,1086617.02455373,NA,NA,NA,NA,NA,935234.685371061,766985.413226279,1140391.85314084,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1976,990907.602882154,1328516.78535591,NA,NA,NA,NA,NA,927544.654012484,763514.332286324,1126814.58462067,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1977,941968.261497478,966128.113306044,NA,NA,NA,NA,NA,919917.854464297,759837.081344018,1113724.08604398,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1978,1069710.27350733,1003809.3179277,NA,NA,NA,NA,NA,912353.766798603,755944.722556817,1101124.6867049,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1979,506955.626627987,736407.263532187,NA,NA,NA,NA,NA,904851.875362643,751829.048221831,1089020.06152031,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1980,984324.653425061,706405.645783838,NA,NA,NA,NA,NA,897411.668743655,747482.828211213,1077412.98234842,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1981,1415751.72861722,1180491.14931364,NA,NA,NA,NA,NA,890032.639733997,742900.065367547,1066305.06136777,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1982,921193.340172233,1142007.48119658,NA,NA,NA,NA,NA,882714.285296579,738076.246919628,1055696.49845607,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1983,2796860.08697014,1605132.05771082,NA,NA,NA,NA,NA,875456.106530572,733008.57784421,1045585.84664279,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1984,1510840.35907939,2055628.64865466,NA,NA,NA,NA,NA,868257.608637386,727696.180998759,1035969.81081037,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1985,1839471.18114411,1667077.48270411,NA,NA,NA,NA,NA,861118.300886951,722140.249178592,1026843.09449015,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1986,2292410.3335715,2053490.39084203,NA,NA,NA,NA,NA,854037.69658426,716344.136240519,1018198.3076107,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1987,2508827.64372361,2398178.98907363,NA,NA,NA,NA,NA,847015.313036184,710313.378062014,1010025.9444292,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1988,1011631.98469853,1593113.4057848,NA,NA,NA,NA,NA,840050.671518574,704055.639050334,1002314.43593105,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1989,3682848.08499819,1930203.86605009,NA,NA,NA,NA,NA,833143.297243627,697580.585591198,995050.275307921,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1990,3360654.18693874,3518064.65363323,NA,NA,NA,NA,NA,826292.719327507,690899.693475963,988218.209475006,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1991,4618875.18080005,3939853.08039505,NA,NA,NA,NA,NA,819498.470758261,684026.001200215,981801.484734142,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1992,960373.530266926,2106144.70515198,NA,NA,NA,NA,NA,812760.088363967,676973.824463422,975782.131252988,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1993,729338.60837876,836921.448515808,NA,NA,NA,NA,NA,806077.112781171,669758.44886522,970141.269364389,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1994,268144.247380053,442230.666286008,NA,NA,NA,NA,NA,799449.088423565,662395.81765223,964859.420831697,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1995,2079951.57519313,746811.270133274,NA,NA,NA,NA,NA,792875.563450927,654902.229669604,959916.809925625,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1996,2635180.52133831,2341163.79679577,NA,NA,NA,NA,NA,786356.089738328,647294.059858561,955293.641971115,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1997,484025.007714367,1129377.39633905,NA,NA,NA,NA,NA,779890.222845576,639587.511238447,950970.350425378,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1998,360264.219588722,417584.602336501,NA,NA,NA,NA,NA,773477.521986913,631798.403814446,946927.807045744,NA,NA,NA,NA,NA,NA
"Skeena","Pink",1999,1078744.53201881,623404.420383305,NA,NA,NA,NA,NA,767117.550000978,623942.002650424,943147.492907614,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2000,649512.953647486,837053.501578716,NA,NA,NA,NA,NA,760809.873321,616032.884693168,939611.630685949,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2001,1440139.57278715,967155.276303727,NA,NA,NA,NA,NA,754554.061945236,608084.841944808,936303.280603287,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2002,1312445.1229669,1374810.60012715,NA,NA,NA,NA,NA,748349.689407664,600110.817258114,933206.403769379,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2003,2099987.81352253,1660156.25718542,NA,NA,NA,NA,NA,742196.33274891,592122.868302022,930305.897364799,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2004,1064708.85761603,1495284.47380093,NA,NA,NA,NA,NA,736093.572487409,584132.154998765,927587.606366957,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2005,1928313.54221165,1432861.66065811,NA,NA,NA,NA,NA,730040.992590815,576148.945843545,925038.31640735,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2006,200628.973465293,621993.237730581,NA,NA,NA,NA,NA,724038.180447633,568182.638864323,922645.732002207,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2007,980817.712328585,443599.439354389,NA,NA,NA,NA,NA,718084.726839097,560241.793463097,920398.443914996,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2008,133004.140474178,361182.541007081,NA,NA,NA,NA,NA,712180.225911273,552334.169923331,918285.888865858,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2009,3719611.51834154,703366.029476137,NA,NA,NA,NA,NA,706324.275147381,544466.773915702,916298.304255599,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2010,526973.062419121,1400048.25463115,NA,NA,NA,NA,NA,700516.475340371,536645.903849915,914426.680056311,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2011,412183.629282971,466057.591713558,NA,NA,NA,NA,NA,694756.430565696,528877.199383191,912662.709557766,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2012,434308.011794378,423101.242013061,NA,NA,NA,NA,NA,689043.748154324,521165.689796743,910998.740258067,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2013,1832602.74031529,892140.16568271,NA,NA,NA,NA,NA,683378.038665977,513515.841288337,909427.725850303,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2014,2438717.50318965,2114048.3490009,NA,NA,NA,NA,NA,677758.915862572,505931.602504991,907943.179980891,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2015,370357.580232494,950367.056164458,NA,NA,NA,NA,NA,672185.996681895,498416.447861094,906539.132234168,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2016,175616.470806488,255031.167970901,NA,NA,NA,NA,NA,666658.90121149,490973.418360678,905210.086624327,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2017,499508.574209678,296178.898119928,NA,NA,NA,NA,NA,661177.252662756,483605.159775801,903950.982742481,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2018,24735.0926741004,111154.829481318,NA,NA,46681.6626116417,12071.7846000278,180518.266055055,655740.67734526,476313.958133026,902757.159606752,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2019,115985.909188108,53562.3339658361,NA,NA,90022.7215520411,34595.1650865309,234254.999950601,650348.804641268,469101.77253311,901624.32219007,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2020,55403.5445982794,80162.5361772566,NA,NA,173603.293932708,79512.7804579937,379034.709774839,645001.266980471,461970.265380812,900548.510548559,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2021,970589.714337598,231892.47677505,NA,NA,334783.298534956,128655.113746311,871165.192850014,639697.699814938,454920.830136944,899526.071438271,NA,NA,NA,NA,NA,NA
"Skeena","Pink",2022,2091471.9522506,1424767.06703258,NA,NA,645609.045997651,166953.208242614,2496574.00813941,634437.741594254,447954.616727052,898553.632285648,NA,NA,NA,NA,NA,NA
"Central Coast","Chinook",1950,48174.0911928318,48174.1011928318,NA,NA,NA,NA,NA,57612.3136033652,51168.7640795006,64867.282578401,NA,NA,NA,NA,NA,NA
