"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run","uploadid"
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1951,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1952,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1953,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1954,NA,125850,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1955,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1956,NA,39850,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1957,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1958,NA,15125,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1959,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1960,NA,2765,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1961,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1962,NA,7320,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1963,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1964,NA,32952,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1965,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1966,NA,65200,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1967,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1968,NA,95070,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1969,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1970,NA,91150,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1971,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1972,NA,57675,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1973,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1974,NA,5775,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1975,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1976,NA,23300,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1977,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1978,NA,46375,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1979,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1980,NA,65075,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1981,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1982,NA,5531,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1983,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1984,NA,4125,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1985,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1986,NA,36115,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1987,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1988,NA,6065,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1989,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1990,NA,11959,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1991,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1992,NA,4627,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1993,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1994,NA,125,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1995,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1996,NA,3426,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1997,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1998,NA,493,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",1999,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2000,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2001,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2002,NA,31,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2003,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2004,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2005,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2006,NA,1,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2007,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2008,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2009,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2010,NA,1,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2011,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2012,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2013,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2014,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2015,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2016,NA,1,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2017,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2018,NA,20,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2019,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2020,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",919,"Northwest Vancouver Island (even)",2021,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1950,NA,45475,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1951,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1952,NA,88350,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1953,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1954,389847,380275,543672,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1955,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1956,541179,528100,1202535,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1957,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1958,574204,561375,1509309,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1959,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1960,218581,211900,530372,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1961,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1962,697359,674700,1422373,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1963,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1964,623048,602675,1435947,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1965,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1966,1331478,1303300,4683787,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1967,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1968,1489511,1452975,5112547,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1969,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1970,1161519,1132375,3530173,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1971,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1972,711679,693100,1459227,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1973,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1974,1139634,1100385,2680248,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1975,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1976,1699305,1638013,5460784,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1977,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1978,1130194,1074000,2447380,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1979,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1980,1445101,1372923,2606887,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1981,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1982,579805,543551,770472,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1983,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1984,378734,354899,609962,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1985,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1986,1197171,1144571,1626693,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1987,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1988,1750293,1670900,2363008,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1989,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1990,3060146,2953633,3444533,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1991,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1992,2210057,2098728,3050410,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1993,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1994,1309173,1160897,1516425,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1995,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1996,2324762,2281814,2385251,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1997,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1998,2189494,2159812,2299612,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",1999,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2000,5372970,4993365,5914641,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2001,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2002,779860,723056,885793,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2003,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2004,1548069,1421557,1655465,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2005,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2006,596537,534129,649649,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2007,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2008,480455,432742,492933,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2009,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2010,804033,758175,908687,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2011,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2012,2411529,2247112,2428582,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2013,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2014,3586050,3127805,3929399,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2015,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2016,717687,239191,721297,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2017,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2018,575090,189821,650111,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2019,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2020,NA,676082,NA,1677
"Vancouver Island & Mainland Inlets","Pink (even)",920,"Southern Fjords (even)",2021,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1950,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1951,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1952,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1953,132980,121725,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1954,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1955,100070,91600,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1956,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1957,175832,160950,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1958,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1959,230592,211075,551192,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1960,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1961,401563,367575,997633,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1962,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1963,934714,855600,1897738,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1964,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1965,80597,73775,130404,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1966,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1967,31125,28400,91762,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1968,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1969,21930,20050,32708,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1970,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1971,42576,38925,69922,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1972,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1973,104101,95175,188365,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1974,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1975,46376,42400,65907,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1976,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1977,25846,23630,62551,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1978,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1979,25791,23651,59631,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1980,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1981,50221,46080,86662,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1982,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1983,27882,25509,48783,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1984,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1985,11451,10420,23002,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1986,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1987,50270,46075,89962,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1988,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1989,68570,66425,354886,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1990,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1991,141677,115555,381355,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1992,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1993,207272,168548,467270,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1994,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1995,40065,NA,112554,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1996,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1997,1370,1,3072,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1998,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",1999,141995,NA,145845,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2000,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2001,198947,300,232187,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2002,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2003,135010,NA,180975,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2004,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2005,182732,NA,199308,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2006,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2007,82989,NA,91862,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2008,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2009,66033,14,80011,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2010,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2011,68779,NA,132038,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2012,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2013,68779,NA,87693,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2014,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2015,346526,253,376417,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2016,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2017,61791,NA,64774,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2018,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2019,110104,NA,135232,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2020,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",921,"East Howe Sound-Burrard Inlet (odd)",2021,NA,35,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1950,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1951,NA,200,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1952,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1953,932472,471625,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1954,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1955,485450,337975,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1956,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1957,474033,424675,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1958,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1959,423364,374926,1011979,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1960,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1961,398846,348975,990881,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1962,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1963,459730,401577,933385,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1964,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1965,128435,109000,207806,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1966,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1967,88636,75951,261320,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1968,NA,NA,NA,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1969,69548,60225,103727,1677
"Vancouver Island & Mainland Inlets","Pink (odd)",922,"Georgia Strait (odd)",1970,NA,NA,NA,1677
