"region","species","year","spawners","smoothedSpawners","expansion_factor1","expansion_factor2"
"Skeena","Pink",1970,1475680.6623921,1170804.91134403,1.21339985372537,1.43978885504222
"Skeena","Pink",1971,836617.610151831,1111116.74864424,1.17625435796101,1.43978885504222
"Skeena","Pink",1972,1926635.63447745,1269589.42188011,1.06497224183641,1.43978885504222
"Skeena","Pink",1973,1113937.7187801,1464975.12046801,1.17625435796101,1.43978885504222
"Skeena","Pink",1974,602595.316741932,819300.709434013,1.20980008212604,1.43978885504222
"Skeena","Pink",1975,1756167.00978687,1028716.68379309,1.21700101963911,1.43978885504222
"Skeena","Pink",1976,890664.570451111,1250662.11880437,1.02393075942581,1.43978885504222
"Skeena","Pink",1977,923860.370077453,907110.632542602,1.21700101963911,1.43978885504222
"Skeena","Pink",1978,1052542.91981892,986104.807526212,1.01748811640127,1.43978885504222
"Skeena","Pink",1979,479934.29182402,710740.06559197,1.21700101963911,1.43978885504222
"Skeena","Pink",1980,726266.963785404,590390.058300044,1.01432942164968,1.43978885504222
"Skeena","Pink",1981,1447863.10819346,1025443.87636016,1.21700101963911,1.43978885504222
"Skeena","Pink",1982,882592.94784357,1130430.78900675,1.18469305867145,1.43978885504222
"Skeena","Pink",1983,2577595.14706698,1508299.47265028,1.17625435796101,1.43978885504222
"Skeena","Pink",1984,1767417.38945409,2134405.41741691,1.19064324086562,1.43978885504222
"Skeena","Pink",1985,1669848.10447309,1717940.21362581,1.17625435796101,1.43978885504222
"Skeena","Pink",1986,2327087.53824067,1971264.24273209,1.01140139784181,1.43978885504222
"Skeena","Pink",1987,2645337.46367846,2481115.0408974,1.17625435796101,1.43978885504222
"Skeena","Pink",1988,1032119.71985403,1652363.44728731,1.01197094303783,1.43978885504222
"Skeena","Pink",1989,3553931.28523,1915223.89356756,1.17625435796101,1.43978885504222
"Skeena","Pink",1990,2924107.52531782,3223674.48970945,1.00905650008846,1.43978885504222
"Skeena","Pink",1991,5044479.12644093,3840650.9051116,1.21700101963911,1.43978885504222
"Skeena","Pink",1992,863291.416013977,2086829.06058885,1.01760427816411,1.43978885504222
"Skeena","Pink",1993,751704.312495452,805568.04824795,1.21700101963911,1.43978885504222
"Skeena","Pink",1994,214574.717676241,401617.654778428,1.01295537803855,1.43978885504222
"Skeena","Pink",1995,2232956.11130605,692196.451281668,1.17625435796101,1.43978885504222
"Skeena","Pink",1996,2405025.38730788,2317394.25571812,1.02965015553661,1.43978885504222
"Skeena","Pink",1997,485204.342729756,1080244.76962265,1.17625435796101,1.43978885504222
"Skeena","Pink",1998,354100.271648415,414500.892116769,1.00939473867944,1.43978885504222
"Skeena","Pink",1999,1063776.95995693,613745.63989822,1.18214773643402,1.43978885504222
"Skeena","Pink",2000,848074.797775519,949822.315064104,1.23434031837743,1.43978885504222
"Skeena","Pink",2001,1626234.60242683,1174380.08395438,1.45459781215872,1.43978885504222
"Skeena","Pink",2002,2591016.14956571,2052705.56044224,2.66539779999955,1.43978885504222
"Skeena","Pink",2003,2418692.85399049,2503372.17479314,1.49141638933082,1.43978885504222
"Skeena","Pink",2004,1430706.09062052,1860225.41578823,1.06254448216022,1.43978885504222
"Skeena","Pink",2005,1698374.93218092,1558805.74788151,1.49141638933082,1.43978885504222
"Skeena","Pink",2006,241110.087341369,639918.21995981,1.06606729751565,1.43978885504222
"Skeena","Pink",2007,927486.99515571,472891.605349446,1.4748851714841,1.43978885504222
"Skeena","Pink",2008,137648.483506894,357305.441262164,1.13837778109828,1.43978885504222
"Skeena","Pink",2009,4039079.21697754,745636.056653091,1.4748851714841,1.43978885504222
"Skeena","Pink",2010,643908.691795942,1612699.04652548,1.05234963201079,1.43978885504222
"Skeena","Pink",2011,405651.108243119,511079.518699782,1.49141638933082,1.43978885504222
"Skeena","Pink",2012,648789.85789504,513012.987040307,1.02482979265746,1.43978885504222
"Skeena","Pink",2013,1988676.75136711,1135884.37216058,1.61043854655491,1.43978885504222
"Skeena","Pink",2014,2586705.41516095,2268065.45799851,1.20294842782176,1.43978885504222
"Skeena","Pink",2015,412261.862962977,1032666.44827392,1.66376107772834,1.43978885504222
"Skeena","Pink",2016,452227.970731789,431782.752895312,3.72709238904822,1.43978885504222
"Skeena","Pink",2017,581231.052147934,512687.955036163,1.64321480597187,1.43978885504222
"Skeena","Pink",2018,240235.161319655,373673.835820428,1.21223491917579,1.43978885504222
"Skeena","Pink",2019,132891.164280871,178676.048447943,1.61043854655491,1.43978885504222
"Skeena","Pink",2020,135200.453397919,134040.83580518,1.22761821622144,1.43978885504222
"Skeena","Pink",2021,1115154.88939599,388290.415353308,2.24777388167439,1.43978885504222
"Skeena","Sockeye",1950,630106.726241393,630106.726241393,1.02761631770774,5.0918274909579
"Skeena","Sockeye",1951,561386.250307499,594754.78336722,1.0528908229252,5.0918274909579
"Skeena","Sockeye",1952,368414.428572439,506995.579309159,1.24546540475328,5.0918274909579
"Skeena","Sockeye",1953,666550.705782438,542889.481889156,1.02761631770774,5.0918274909579
"Skeena","Sockeye",1954,525117.305074734,539287.567261149,1.12402656693989,5.0918274909579
"Skeena","Sockeye",1955,216111.332340772,435384.629749359,1.03079012999767,5.0918274909579
"Skeena","Sockeye",1956,495228.422399635,424601.819923236,1.11401942539601,5.0918274909579
"Skeena","Sockeye",1957,673796.790674191,479093.537626859,1.06334529723733,5.0918274909579
"Skeena","Sockeye",1958,990636.398683927,518604.798084997,1.05894241404263,5.0918274909579
"Skeena","Sockeye",1959,675075.872817336,545325.469211498,1.06661521979966,5.0918274909579
"Skeena","Sockeye",1960,244394.973743105,558905.942899612,1.04798027964622,5.0918274909579
"Skeena","Sockeye",1961,688848.846392962,597038.58899297,1.12367780537172,5.0918274909579
"Skeena","Sockeye",1962,231961.779664034,482369.568049676,1.04798027964622,5.0918274909579
"Skeena","Sockeye",1963,642067.09816375,442296.118331936,1.06321732588433,5.0918274909579
"Skeena","Sockeye",1964,470156.848950527,411425.460611608,1.04156276688408,5.0918274909579
"Skeena","Sockeye",1965,414271.657887397,457224.774627416,1.01030811594534,5.0918274909579
"Skeena","Sockeye",1966,306126.16066763,388763.117762772,1.0073738471826,5.0918274909579
"Skeena","Sockeye",1967,539089.521701349,460186.578386398,1.03079012999767,5.0918274909579
"Skeena","Sockeye",1968,565167.595091358,448593.850174459,1.0104236669574,5.0918274909579
"Skeena","Sockeye",1969,407377.319145795,435917.326404631,1.05590750599032,5.0918274909579
"Skeena","Sockeye",1970,486142.457358603,450090.44894701,1.0222167527917,5.0918274909579
"Skeena","Sockeye",1971,257109.015860412,434653.488336093,1.04543369540488,5.0918274909579
"Skeena","Sockeye",1972,380938.881965732,405491.777325528,1.03984577506747,5.0918274909579
"Skeena","Sockeye",1973,722787.241711644,425940.265168575,1.02535724842767,5.0918274909579
"Skeena","Sockeye",1974,507941.481427472,445155.828467466,1.05270280853535,5.0918274909579
"Skeena","Sockeye",1975,331716.862201896,412394.498832078,1.02839737413432,5.0918274909579
"Skeena","Sockeye",1976,106432.946016204,345704.17051162,1.04097114997471,5.0918274909579
"Skeena","Sockeye",1977,288742.848932189,327066.305844175,1.0376416351658,5.0918274909579
"Skeena","Sockeye",1978,204867.19151933,254172.284780931,1.0073738471826,5.0918274909579
"Skeena","Sockeye",1979,318948.893913706,231584.600293758,1.08654597478337,5.0918274909579
"Skeena","Sockeye",1980,278050.339754737,223553.180504148,1.05195877263488,5.0918274909579
"Skeena","Sockeye",1981,228762.496128428,260520.919083187,1.02761631770774,5.0918274909579
"Skeena","Sockeye",1982,476986.849975684,288032.593852377,1.05590750599032,5.0918274909579
"Skeena","Sockeye",1983,238591.990463895,296946.57791516,1.09353163799339,5.0918274909579
"Skeena","Sockeye",1984,190108.810934425,267753.128375201,1.07751996308915,5.0918274909579
"Skeena","Sockeye",1985,424618.099241974,291413.43365012,1.02008663858467,5.0918274909579
"Skeena","Sockeye",1986,216523.199440336,288226.222521008,1.04097114997471,5.0918274909579
"Skeena","Sockeye",1987,271862.897687906,257574.103559504,1.03222829769717,5.0918274909579
"Skeena","Sockeye",1988,263976.205741172,262835.474803377,1.03530936567473,5.0918274909579
"Skeena","Sockeye",1989,167756.157160182,256341.679923069,1.04068983549043,5.0918274909579
"Skeena","Sockeye",1990,189581.884210345,218161.89272524,1.08202795483983,5.0918274909579
"Skeena","Sockeye",1991,621556.548207645,269385.449932325,1.06698462928277,5.0918274909579
"Skeena","Sockeye",1992,479154.008982573,301716.576878047,1.09548965513091,5.0918274909579
"Skeena","Sockeye",1993,519234.870177204,345429.151223049,1.83406776338107,5.0918274909579
"Skeena","Sockeye",1994,222208.031689036,365405.636445935,1.20336780764159,5.0918274909579
"Skeena","Sockeye",1995,658514.101621996,468736.627469746,1.0377344315927,5.0918274909579
"Skeena","Sockeye",1996,636501.281843792,470969.321227659,1.07145478361189,5.0918274909579
"Skeena","Sockeye",1997,715068.445886397,510231.322440911,1.03530936567473,5.0918274909579
"Skeena","Sockeye",1998,341207.421558847,469135.221073757,1.124059341258,5.0918274909579
"Skeena","Sockeye",1999,556447.288595575,563677.753707914,1.11868838979664,5.0918274909579
"Skeena","Sockeye",2000,515394.815386824,536717.663605237,1.03620903553181,5.0918274909579
"Skeena","Sockeye",2001,1098487.31283307,598611.479339362,1.03522337353825,5.0918274909579
"Skeena","Sockeye",2002,343045.310680242,516827.739638148,1.14073393918871,5.0918274909579
"Skeena","Sockeye",2003,672498.088027328,591943.604176696,1.04823140683128,5.0918274909579
"Skeena","Sockeye",2004,566871.340594481,594144.972406953,1.12547406688341,5.0918274909579
"Skeena","Sockeye",2005,333434.624728262,544586.105552146,1.18568639005962,5.0918274909579
"Skeena","Sockeye",2006,346412.865953394,432340.927886724,1.10027188086924,5.0918274909579
"Skeena","Sockeye",2007,472239.021807075,460880.599374123,1.1659962197702,5.0918274909579
"Skeena","Sockeye",2008,305766.93292416,393666.373637878,1.40239441168692,5.0918274909579
"Skeena","Sockeye",2009,341168.705749105,355652.001441635,1.06263193627005,5.0918274909579
"Skeena","Sockeye",2010,427486.413934608,373772.70296389,1.08312777427142,5.0918274909579
"Skeena","Sockeye",2011,608303.828601241,418324.102971949,1.03689331562284,5.0918274909579
"Skeena","Sockeye",2012,809722.597432702,465959.066192183,1.04967699337484,5.0918274909579
"Skeena","Sockeye",2013,223103.671391407,437492.896924103,1.14387236756204,5.0918274909579
"Skeena","Sockeye",2014,414852.05396805,454941.774879142,1.14561852677272,5.0918274909579
"Skeena","Sockeye",2015,612448.748594039,488860.901780816,1.08841493180668,5.0918274909579
"Skeena","Sockeye",2016,524671.299669834,474611.936175317,1.06814534471401,5.0918274909579
"Skeena","Sockeye",2017,381024.635251145,408189.67529756,1.07481292315571,5.0918274909579
"Skeena","Sockeye",2018,293117.734120777,431091.134000144,1.03816614626404,5.0918274909579
"Skeena","Sockeye",2019,277670.479622561,397828.950627855,1.14013334648879,5.0918274909579
"Skeena","Sockeye",2020,621224.738794493,398962.597111321,1.72093940819387,5.0918274909579
"Skeena","Sockeye",2021,256791.218409729,345836.441820411,1.29668665950591,5.0918274909579
"Central Coast","Chinook",1950,48774.774049264,48774.774049264,1.09034766445253,2.25925409577264
"Central Coast","Chinook",1951,44193.8461232709,46427.8457289424,1.04049230244495,2.25925409577264
"Central Coast","Chinook",1952,91016.5314027592,58106.6425190372,1.06016046778521,2.25925409577264
"Central Coast","Chinook",1953,36038.7820602992,51565.8122346813,1.03919404016728,2.25925409577264
"Central Coast","Chinook",1954,61030.6195285875,53333.3723960892,1.15442797628673,2.25925409577264
"Central Coast","Chinook",1955,48951.7007138266,53372.008900784,1.03919404016728,2.25925409577264
"Central Coast","Chinook",1956,111647.475885685,64240.8046019113,1.18721557168719,2.25925409577264
"Central Coast","Chinook",1957,56932.1731535604,58486.881817878,1.24596015183194,2.25925409577264
"Central Coast","Chinook",1958,111619.165138806,73325.0218035107,1.24211985308652,2.25925409577264
"Central Coast","Chinook",1959,50937.1030133452,70721.1791822567,1.3400286698551,2.25925409577264
"Central Coast","Chinook",1960,42284.1687121744,68680.1912355444,1.21139069924327,2.25925409577264
"Central Coast","Chinook",1961,48992.2630791334,58248.831036339,1.21315522306826,2.25925409577264
"Central Coast","Chinook",1962,32930.6829665268,52207.8500927485,1.21465911500557,2.25925409577264
"Central Coast","Chinook",1963,82596.0532874132,49156.3824638186,1.18891032152504,2.25925409577264
"Central Coast","Chinook",1964,89445.4820966134,55015.4599509149,1.18891032152504,2.25925409577264
"Central Coast","Chinook",1965,72076.3506560452,61207.9376678961,1.01037909500068,2.25925409577264
"Central Coast","Chinook",1966,48467.5089426467,61076.2531196496,1.02891514902415,2.25925409577264
"Central Coast","Chinook",1967,74456.5141312101,71900.6437311875,1.01795327608487,2.25925409577264
"Central Coast","Chinook",1968,64807.1234103542,68496.0406904477,1.01901192743792,2.25925409577264
"Central Coast","Chinook",1969,34799.9247231007,56711.2797290678,1.02688537153969,2.25925409577264
"Central Coast","Chinook",1970,28838.4581750447,47217.7509486098,1.00311140492885,2.25925409577264
"Central Coast","Chinook",1971,81234.8024991215,52355.6532967687,1.0056347411306,2.25925409577264
"Central Coast","Chinook",1972,51169.3063141859,48571.8839869946,1.00504819682355,2.25925409577264
